OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS
12468,2018,CA,USF,SQF,4.73253632,29847.02873287,929.564808831175,5859967010602,PINEHURST WORKCENTER,14,2018/12/13 00:00:00+00,2018/12/13 00:00:00+00,5,,,
12469,2019,CA,USF,SQF,41.75308609,263880.838458005,3830.95574348919,5163182010602,DELILAH,14,2019/05/22 00:00:00+00,2019/05/22 00:00:00+00,42,,,
12470,2019,CA,USF,BDF,45.21170044,265423.51667308,4222.03062882548,5828041010602,PINE COVE FB (RX 45 ACRES) 2019,3,2019/04/18 00:00:00+00,2019/04/18 00:00:00+00,45,,,
12471,2019,CA,USF,BDF,17.29183769,102260.68608404,1470.85697009133,5665897010602,FC PILE MILL CREEK,14,2019/03/20 00:00:00+00,2019/03/20 00:00:00+00,17,,,
12472,2019,CA,USF,BDF,501.02139282,2930940.88274154,7993.62782054535,5842908010602,THOMAS_MOUNTAIN_RX_UNIT_2_500 ACR*,3,2019/06/10 00:00:00+00,2019/06/10 00:00:00+00,500,,,
12473,2019,CA,USF,BDF,12.89826012,75658.450876205,1814.75079054675,5828201010602,WESTRIDGE FUELBREAK 13 ACRES 2019,14,2019/04/08 00:00:00+00,2019/04/08 00:00:00+00,13,,,
12474,2019,CA,USF,BDF,18.15179634,107616.534582155,1684.3944450308,5665908010602,FC PILE CITY CREEK,14,2019/05/06 00:00:00+00,2019/05/06 00:00:00+00,18,,,
12475,2018,CA,USF,BDF,32.11526489,190983.440426975,1909.66963153616,5769598010602,MORMON ROCKS STATION PILE,14,2018/12/10 00:00:00+00,2018/12/10 00:00:00+00,32,,,
12476,2019,CA,USF,BDF,29.18070602,173197.999647315,1860.58998817758,5835291010602,FC PILE LYTLE CREEK,14,2019/05/21 00:00:00+00,2019/05/21 00:00:00+00,29,,,
12477,2019,CA,USF,BDF,14.37607956,84345.65909776,1372.41444105305,5832664010602,CRANSTON_ADMIN_2017,14,2019/04/16 00:00:00+00,2019/04/16 00:00:00+00,14,,,
12478,2019,CA,USF,BDF,12.24845982,71813.363010265,1026.18158553446,5832670010602,KEENWILD_ADMIN_,14,2019/04/10 00:00:00+00,2019/04/10 00:00:00+00,12,,,
12479,2019,CA,USF,BDF,1.28745449,7634.156171485,384.830774423953,5814086010602,FC PILE SYCAMORE,14,2019/03/20 00:00:00+00,2019/03/20 00:00:00+00,1.2,,,
12480,2018,CA,USF,BDF,12.24845982,71813.363010265,1026.18158553446,5828209010602,KEENWILD_ADMIN_,14,2018/04/09 00:00:00+00,2018/04/09 00:00:00+00,12,,,
12481,2019,CA,USF,BDF,173.30609131,1028840.09933189,7963.81738158232,5544294010602,BALDWIN LAKE HFR 2-7,14,2019/04/13 00:00:00+00,2019/04/13 00:00:00+00,173,,,
12482,2019,CA,USF,BDF,11.67964935,68682.719950575,1000.56545816159,5828205010602,VISTA_GRANDE_ADMIN_,14,2019/04/16 00:00:00+00,2019/04/16 00:00:00+00,11,,,
12483,2019,CA,USF,SHF,25.04865646,175352.604561505,3531.70376284258,5629451010602,TPFHRS PEAK 1 ROADSIDE FMZ,14,2019/03/21 00:00:00+00,2019/03/21 00:00:00+00,25,,,
12484,2019,CA,USF,SHF,171.65119934,1236309.39392714,5671.80651218602,5986234010602,HARRIS BURN BLOCK 1,3,2019/11/14 00:00:00+00,2019/11/14 00:00:00+00,172,,,
12485,2019,CA,USF,SNF,13.34240913,84975.04621094,1679.24153595522,5994363010602,EASTFORK ID 169 U.216,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,13.3,,,
12486,2019,CA,USF,SNF,15.11874962,96199.349171205,1724.37382852502,5998772010602,"EASTFORK PLAN ID 1008, U. 19",14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,15.1,,,
12487,2018,CA,USF,BDF,11.67964935,68682.719950575,1000.56545816159,5828203010602,VISTA_GRANDE_ADMIN_,14,2018/04/16 00:00:00+00,2018/04/16 00:00:00+00,11,,,
12488,2019,CA,USF,BDF,26.36432457,156233.01333584,1947.95687014309,5814099010602,FC DEL ROSA ADMIN,14,2019/03/20 00:00:00+00,2019/03/20 00:00:00+00,26,,,
12489,2019,CA,USF,BDF,10.08691502,59015.10757915,1214.04382207662,5828217010602,KENWORTHY_ADMIN_SITE_2017,14,2019/04/11 00:00:00+00,2019/04/11 00:00:00+00,10,,,
12490,2019,CA,USF,BDF,89.76064301,532792.682535225,7944.42682602514,5545026010602,BALDWIN LAKE HFR 2-9,14,2019/04/05 00:00:00+00,2019/04/05 00:00:00+00,90,,,
12491,2019,CA,USF,PNF,14.38753796,98590.205885685,1946.98006728701,5353082010602,GRASS FLAT,14,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,14.4,,,
12492,2019,CA,USF,PNF,35.07413483,240315.428638595,3151.19820463581,3873106010602,GRASS FLAT,14,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,35.1,,,
12493,2019,CA,USF,PNF,53.6690712,367699.591255175,3238.75111019004,5353078010602,GRASS FLAT SC,14,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,53.7,,,
12494,2019,CA,USF,PNF,20.98492241,143770.339795505,1666.45177863728,5353081010602,GRASS FLAT,14,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,21,,,
12495,2018,CA,USF,PNF,501.31936646,3428765.82811743,20380.9829804595,5975799010602,BRUSH CREEK UNDERBURN,3,2018/10/25 00:00:00+00,2018/10/25 00:00:00+00,501,,,
12496,2019,CA,USF,PNF,17.63343048,120835.319950885,2261.3565846715,5353070010602,BLACK ROCK,14,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,17.6,,,
12497,2018,CA,USF,PNF,19.32118988,131340.1047105,1715.6790854237,5824566010602,PENDOLA FIRE RESTORATION,14,2018/12/11 00:00:00+00,2018/12/11 00:00:00+00,19.3,,,
12498,2018,CA,USF,PNF,175.69267273,1201781.2507284,4917.48546580998,5824530010602,SUGARLOAF HAZ FUELS REDUCTION,3,2018/11/02 00:00:00+00,2018/11/02 00:00:00+00,175.7,,,
12499,2019,CA,USF,SHF,6.32008123,44531.42502181,1757.48595363274,5629150010602,TPFHRS HYAMPOM 01 ROADSIDE FMZ,14,2019/01/30 00:00:00+00,2019/01/30 00:00:00+00,6.3,,,
12500,2019,CA,USF,SHF,16.14575958,113086.854070775,1606.19775684336,5795966010602,PLUMMER PEAK - A,14,2019/01/07 00:00:00+00,2019/01/07 00:00:00+00,20,,,
12501,2019,CA,USF,SHF,24.81263161,174668.78263137,3194.74757249064,5629160010602,TPFHRS HYAMPOM 13 ROADSIDE FMZ,14,2019/05/16 00:00:00+00,2019/05/16 00:00:00+00,24.8,,,
12502,2019,CA,USF,SHF,9.48895359,66453.16245338,1041.65160429921,5458713010602,PLUMMER PEAK - N,14,2019/01/07 00:00:00+00,2019/01/07 00:00:00+00,9.5,,,
12503,2019,CA,USF,SHF,12.11899948,84874.320677835,1346.86652469567,5458110010602,PLUMMER PEAK - J,14,2019/01/07 00:00:00+00,2019/01/07 00:00:00+00,12.1,,,
12504,2019,CA,USF,SHF,53.68885803,375938.26411447,7157.59027283636,5629456010602,TPFHRS PEAK 2 ROADSIDE FMZ,14,2019/03/21 00:00:00+00,2019/03/21 00:00:00+00,53.6,,,
12505,2019,CA,USF,SHF,1.97485197,13907.11647654,582.740150412138,5629055010602,TPFHRS HYAMPOM 06 ROADSIDE FMZ,14,2019/05/24 00:00:00+00,2019/05/24 00:00:00+00,2,,,
12506,2019,CA,USF,SHF,54.01733398,388336.793414695,3754.99551543221,5716019010602,COMMERCIAL THIN,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,54,,,
12507,2019,CA,USF,SHF,8.56379128,61576.043017935,2210.3365464159,5716038010602,GROUP SELECT,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,8.6,,,
12508,2019,CA,USF,SHF,8.58715153,61729.86755018,1594.90554840212,5710522010602,SANITATION,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,9,,,
12509,2019,CA,USF,SHF,190.16578674,1343415.65490675,8926.42835699509,5861667010602,NORTHWOODS DEUCE 2019,3,2019/03/08 00:00:00+00,2019/03/08 00:00:00+00,190,,,
12510,2019,CA,USF,SHF,58.62855148,413944.268164925,4240.17564895731,5861585010602,SKI ISLAND PILE BURNING 2018,14,2019/06/01 00:00:00+00,2019/06/01 00:00:00+00,59,,,
12511,2019,CA,USF,SHF,25.52245522,183520.070395945,4629.79476439084,5716042010602,COMMERCIAL THIN,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,26,,,
12512,2019,CA,USF,SHF,30.57768822,219836.45499818,2625.91266554182,5716078010602,COMMERCIAL THIN,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,30.5,,,
12513,2019,CA,USF,SHF,78.39433289,563555.504426955,6533.86039439658,6009077010602,FUELS,14,2019/11/15 00:00:00+00,2019/11/15 00:00:00+00,78,,,
12514,2019,CA,USF,SHF,24.76557159,174463.220673905,2819.38028833039,5633174010602,TPFHRS HYAMPOM 03 ROADSIDE FMZ,14,2019/01/31 00:00:00+00,2019/01/31 00:00:00+00,24.7,,,
12515,2018,CA,USF,SHF,5.19773149,36688.91262362,1900.18449389084,5841371010602,HELENA SUPPRESSION REPAIR PILES,14,2018/12/07 00:00:00+00,2018/12/07 00:00:00+00,5.2,,,
12516,2018,CA,USF,SHF,12.64256573,89165.066357725,8899.66616371065,5841374010602,HELENA SUPPRESSION REPAIR PILES,14,2018/12/07 00:00:00+00,2018/12/07 00:00:00+00,12.6,,,
12517,2019,CA,USF,SHF,27.3995533,193067.833912815,3510.05798765942,5633175010602,TPFHRS HYAMPOM 02 ROADSIDE FMZ,14,2019/01/31 00:00:00+00,2019/01/31 00:00:00+00,27.4,,,
12518,2019,CA,USF,SHF,2.74347043,19369.56931818,770.030757672937,5997999010602,AIRPORT HAZARD TREE,14,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,2.7,,,
12519,2018,CA,USF,SHF,8.30777359,58732.72085695,2993.21927190448,5433248010602,2015 NRA ROADSIDE FUELS-PAPOOSE- A,14,2018/12/11 00:00:00+00,2018/12/11 00:00:00+00,8,,,
12520,2018,CA,USF,SHF,12.70219898,89793.035591795,4562.17859431116,5582174010602,2016 NRA ROADSIDE FUELS-PAPOOSE- B,14,2018/12/11 00:00:00+00,2018/12/11 00:00:00+00,13,,,
12521,2019,CA,USF,SHF,8.83178806,62648.832148845,3181.52965805163,5803155010602,RAINER ROAD C,14,2019/02/06 00:00:00+00,2019/02/06 00:00:00+00,8.8,,,
12522,2019,CA,USF,SHF,41.42668533,292444.22475865,2645.11584714412,5841387010602,BLUE ROCK ROAD FUELS UNIT 34-2,3,2019/05/02 00:00:00+00,2019/05/02 00:00:00+00,41,,,
12523,2019,CA,USF,SHF,841.63409424,6052514.04944222,10991.463286705,5996564010602,BURN BLOCK D,3,2019/10/17 00:00:00+00,2019/10/17 00:00:00+00,841,,,
12524,2019,CA,USF,SHF,455.17224121,3272926.81778431,11780.3306683153,5999232010602,BURN BLOCK A,3,2019/10/17 00:00:00+00,2019/10/17 00:00:00+00,455,,,
12525,2019,CA,USF,SHF,475.80789185,3420179.67077971,9340.13351545628,5996565010602,BURN BLOCK F,3,2019/10/17 00:00:00+00,2019/10/17 00:00:00+00,476,,,
12526,2019,CA,USF,SNF,51.62587357,330420.25418441,2547.50358994239,5873762010602,FISH CREEK NORTH,14,2019/12/13 00:00:00+00,2019/12/13 00:00:00+00,48,,,
12527,2019,CA,USF,SNF,47.12131119,301944.95488036,3307.73702332119,5940183010602,SADDLE,14,2019/12/05 00:00:00+00,2019/12/05 00:00:00+00,46,,,
12528,2019,CA,USF,SNF,22.43570328,143878.0421835,1947.57804088299,5467101010602,SHAKEFLAT,14,2019/12/06 00:00:00+00,2019/12/06 00:00:00+00,28,,,
12529,2019,CA,USF,SNF,1.15688407,7355.225404715,383.56975025281,6001040010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,1.2,,,
12530,2019,CA,USF,SNF,5.32466841,33870.78422843,817.234366821715,5998797010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,5.3,,,
12531,2019,CA,USF,SNF,21.0020771,133564.761670245,3491.03936202902,6000917010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,21,,,
12532,2019,CA,USF,TNF,141.42927551,951548.083320835,8463.48056790525,3252818010602,LITTLE SECRET UNIT 15,3,2019/06/06 00:00:00+00,2019/06/06 00:00:00+00,141.4,,,
12533,2019,CA,USF,TNF,0.22217919,1512.789833565,148.803178198079,5822497010602,PILE BURN,14,2019/04/03 00:00:00+00,2019/04/03 00:00:00+00,1,,,
12534,2019,CA,USF,TNF,21.37441063,143879.616949845,2114.48188925184,5846711010602,SUGAR FIRE,7,2019/05/10 00:00:00+00,2019/05/10 00:00:00+00,21.3,,,
12535,2018,CA,USF,STF,11.20120049,72634.42490528,2187.26444160491,5600390010602,2018,14,2018/03/13 00:00:00+00,2018/03/13 00:00:00+00,11.2,,,
12536,2019,CA,USF,STF,25.13368607,163716.57492412,2820.10461361146,5664563010602,WCB JAWBONE DEER HABITAT 101,14,2019/01/31 00:00:00+00,2019/01/31 00:00:00+00,25,,,
12537,2019,CA,USF,STF,24.33886337,158529.47409483,1844.84616819846,5665961010602,WCB JAWBONE DEER HABITAT 103,14,2019/01/30 00:00:00+00,2019/01/30 00:00:00+00,24,,,
12538,2018,CA,USF,TNF,9.08009148,62086.589177255,1265.46163713509,5837478010602,"CALPINE WUI HP RX, FY19",14,2018/12/31 00:00:00+00,2018/12/31 00:00:00+00,8,,,
12539,2019,CA,USF,SHF,52.56382751,371172.495291365,4593.02471462417,5932903010602,MUSSER HOMESTEAD FUELS,14,2019/10/09 00:00:00+00,2019/10/09 00:00:00+00,52.5,,,
12540,2019,CA,USF,SHF,6.8403883,48439.796531965,971.744026855283,5841386010602,MULE I - 410 UNDERSTORY BURN,3,2019/04/24 00:00:00+00,2019/04/24 00:00:00+00,6.8,,,
12541,2019,CA,USF,SHF,4.30259991,30391.34592336,3045.70363635434,5870221010602,HELENA FIRE-SUPPRESSION REPAIR PI*,14,2019/12/09 00:00:00+00,2019/12/09 00:00:00+00,4,,,
12542,2019,CA,USF,SHF,3.9923327,28323.88733719,1470.50016887579,5591825010602,LONG CANYON ROADSIDE FA- A,14,2019/02/06 00:00:00+00,2019/02/06 00:00:00+00,4,,,
12543,2018,CA,USF,SHF,6.20186138,43730.91505252,2257.25762768775,5809362010602,4N11 MAINTENANCE,14,2018/12/12 00:00:00+00,2018/12/12 00:00:00+00,6.2,,,
12544,2018,CA,USF,SHF,1.07295203,7565.94692385,456.970582981072,5814670010602,4N11 MAINTENANCE,14,2018/12/12 00:00:00+00,2018/12/12 00:00:00+00,1.1,,,
12545,2019,CA,USF,SHF,96.53207397,686529.127055295,5134.97877172517,5997952010602,NORTH LAKE,3,2019/10/16 00:00:00+00,2019/10/16 00:00:00+00,96,,,
12546,2018,CA,USF,SHF,10.91035271,76892.92227331,3864.40119949319,5809463010602,HELENA SUPPRESSION REPAIR PILES,14,2018/12/07 00:00:00+00,2018/12/07 00:00:00+00,10.9,,,
12547,2018,CA,USF,SHF,3.49897504,24650.21493325,1288.23123616786,5809475010602,HELENA FIRE - BIG BAR RD,14,2018/12/07 00:00:00+00,2018/12/07 00:00:00+00,3.5,,,
12548,2019,CA,USF,SQF,6.2760787,38558.68899699,758.019129235497,5811089010602,AIRFORCE CAMP,14,2019/02/08 00:00:00+00,2019/02/08 00:00:00+00,6,,,
12549,2019,CA,USF,SQF,60.39538193,371786.26186613,3721.59204152749,5870303010602,KERN VALLEY GOLF COURSE PESR.,14,2019/05/21 00:00:00+00,2019/05/21 00:00:00+00,60,,,
12550,2019,CA,USF,SQF,164.03996277,1008599.96587359,9006.03142312581,5810854010602,CAMP 9,14,2019/03/12 00:00:00+00,2019/03/12 00:00:00+00,108,,,
12551,2018,CA,USF,SQF,27.90266418,171475.958987425,1578.45195683169,5810845010602,BOULDER GULCH,14,2018/12/08 00:00:00+00,2018/12/08 00:00:00+00,28,,,
12552,2018,CA,USF,SQF,9.95151424,61201.85029085,1178.04546135613,5810836010602,LIVE OAK NORTH CAMPGROUND,14,2018/12/01 00:00:00+00,2018/12/01 00:00:00+00,10,,,
12553,2018,CA,USF,SQF,7.71545935,47449.44417158,989.56814741608,5810841010602,LIVE OAK SOUTH CAMPGROUND,14,2018/12/08 00:00:00+00,2018/12/08 00:00:00+00,10,,,
12554,2019,CA,USF,SQF,83.840065,514940.795996065,6087.01714356697,5870106010602,ENGINEER POINT,3,2019/06/28 00:00:00+00,2019/06/28 00:00:00+00,84,,,
12555,2019,CA,USF,SQF,5.70795012,34907.689699995,1072.39835794351,5811225010602,LOWER RICHBAR ,14,2019/02/08 00:00:00+00,2019/02/08 00:00:00+00,2,,,
12556,2019,CA,USF,SQF,4.98446035,30626.39453969,620.63257781168,5870199010602,PATTERSON LANE,14,2019/04/02 00:00:00+00,2019/04/02 00:00:00+00,5,,,
12557,2019,CA,USF,SQF,457.14224243,2813882.60810594,37560.5367514933,5814561010602,CALTRANS HWY 155 HAZARD ,14,2019/03/20 00:00:00+00,2019/03/20 00:00:00+00,457,,,
12558,2019,CA,USF,SQF,457.14224243,2813882.60810594,37560.5367514933,6012780010602,CALTRANS HWY 155 HAZARD ,14,2019/12/10 00:00:00+00,2019/12/10 00:00:00+00,457,,,
12559,2019,CA,USF,SQF,457.14224243,2813882.60810594,37560.5367514933,5810817010602,CALTRANS HWY 155 HAZARD ,14,2019/02/08 00:00:00+00,2019/02/08 00:00:00+00,457,,,
12560,2018,CA,USF,SQF,8.07565594,49453.792015295,911.518428530122,5810853010602,DEMOCRAT FIRE STATION ,14,2018/12/15 00:00:00+00,2018/12/15 00:00:00+00,10,,,
12561,2019,CA,USF,SQF,13.01199341,80127.818410085,1262.56086215677,5869997010602,KERNVILLE,11,2019/04/24 00:00:00+00,2019/04/24 00:00:00+00,67,,,
12562,2019,CA,USF,SQF,22.09720993,137177.4147339,1450.07839604197,5999352010602,SCHAEFFER WFU,7,2019/09/24 00:00:00+00,2019/09/24 00:00:00+00,295,,,
12563,2019,CA,USF,SQF,15.51109219,94838.29738776,1365.60405273573,5810856010602,BRECKENRIDGE CAMPGROUND PILES,14,2019/02/08 00:00:00+00,2019/02/08 00:00:00+00,15,,,
12564,2018,CA,USF,SQF,25.40829849,156602.39504115,3394.22252909281,5810850010602,RIVERKERN FUELBREAK,14,2018/12/08 00:00:00+00,2018/12/08 00:00:00+00,25,,,
12565,2019,CA,USF,SHF,35.62328339,256618.397420445,2361.91351321333,5986251010602,HARRIS BURN BLOCK 1,3,2019/11/14 00:00:00+00,2019/11/14 00:00:00+00,36,,,
12566,2019,CA,USF,SHF,28.70399475,206150.72644651,2331.63038864269,3931835010602,THIN,3,2019/10/15 00:00:00+00,2019/10/15 00:00:00+00,29,,,
12567,2019,CA,USF,SHF,15.49116039,111256.2458915,1409.03549635969,AC1894206010602,THIN,3,2019/11/15 00:00:00+00,2019/11/15 00:00:00+00,15,,,
12568,2019,CA,USF,SHF,73.07910156,525230.40556262,5701.92106810473,3929868010602,THIN,3,2019/10/15 00:00:00+00,2019/10/15 00:00:00+00,73,,,
12569,2019,CA,USF,SHF,144.75811768,1041233.78008535,4626.9739695756,5996463010602,BURN BLOCK A,3,2019/10/17 00:00:00+00,2019/10/17 00:00:00+00,145,,,
12570,2019,CA,USF,SHF,183.27069092,1318295.5281959,5628.57180286954,5996561010602,BURN BLOCK B,3,2019/10/17 00:00:00+00,2019/10/17 00:00:00+00,183,,,
12571,2018,CA,USF,SNF,19.36664581,124618.970394965,1588.86194322922,5267402010602,BATALION PASS,14,2018/12/01 00:00:00+00,2018/12/01 00:00:00+00,24,,,
12572,2019,CA,USF,SNF,135.75003052,862622.38938548,18046.3455088623,6014521010602,ROAD #11S001,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,136,,,
12573,2019,CA,USF,SNF,358.91809082,2279905.33292535,19220.2884821555,6010054010602,ROAD #11S012,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,359,,,
12574,2019,CA,USF,SNF,808.65765381,5141674.76898112,88691.9925459858,6010059010602,11S40-KINGS RIVER HAZARD TREE,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,854,,,
12575,2019,CA,USF,SNF,41.28157425,262894.453226595,4705.00088914053,5994446010602,,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,41,,,
12576,2019,CA,USF,SNF,159.85704041,1016655.22090434,17775.8474637123,6001046010602,,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,160,,,
12577,2018,CA,USF,SNF,80.28890228,512787.753737815,3584.95980086144,5733570010602,FBK CARMEN,14,2018/04/11 00:00:00+00,2018/04/11 00:00:00+00,80,,,
12578,2019,CA,USF,SNF,64.11965942,413983.888206815,9151.02518755674,5902351010602,FBK FELICIANA,14,2019/05/21 00:00:00+00,2019/05/21 00:00:00+00,149,,,
12579,2018,CA,USF,SNF,122.04431915,784565.347437985,7846.35142801991,5900853010602,"SUGAR PINE5,51,52,9",14,2018/12/11 00:00:00+00,2018/12/11 00:00:00+00,68,,,
12580,2018,CA,USF,SNF,180.47817993,1164798.61239739,19410.0958480732,5733724010602,FBK SNYDER,14,2018/12/15 00:00:00+00,2018/12/15 00:00:00+00,176,,,
12581,2019,CA,USF,SNF,151.91619873,981050.64546961,18629.597067668,5733708010602,FBK SWEETWATER,14,2019/05/23 00:00:00+00,2019/05/23 00:00:00+00,141,,,
12582,2019,CA,USF,SNF,767.19445801,4881921.59355318,40923.7458869478,6010034010602,COURTRIGHT ROAD,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,759,,,
12583,2019,CA,USF,SNF,7.78530264,49932.328940235,1006.20248115006,5936250010602,SHAKEFLAT 7S35,14,2019/11/29 00:00:00+00,2019/11/29 00:00:00+00,15,,,
12584,2019,CA,USF,SNF,70.93926239,454935.51566095,3088.65504038584,5936258010602,SHAKEFLAT 7S15Y,14,2019/12/07 00:00:00+00,2019/12/07 00:00:00+00,71,,,
12585,2019,CA,USF,SNF,17.81838417,114010.31535604,1920.62603914112,5939870010602,ROSS CREEK,14,2019/12/11 00:00:00+00,2019/12/11 00:00:00+00,20,,,
12586,2019,CA,USF,SNF,22.46952057,143987.87013763,1728.48823337631,5936264010602,SADDLE NORTH,14,2019/12/06 00:00:00+00,2019/12/06 00:00:00+00,22,,,
12587,2019,CA,USF,SNF,26.5050087,169700.057734415,2499.94019822615,5981049010602,E SPUR SOUTH,14,2019/12/11 00:00:00+00,2019/12/11 00:00:00+00,25,,,
12588,2019,CA,USF,SNF,316.78778076,2026157.07804429,8397.36248557158,5900844010602,NORTH FORK ADMIN SITE,14,2019/04/16 00:00:00+00,2019/04/16 00:00:00+00,317,,,
12589,2019,CA,USF,SNF,4.40642166,28180.98603048,675.005118307299,5900846010602,DOUGLAS ADMIN SITE,14,2019/01/31 00:00:00+00,2019/01/31 00:00:00+00,4,,,
12590,2019,CA,USF,SNF,30.43293762,194701.785959465,2152.37471419018,5939838010602,8S39,14,2019/12/03 00:00:00+00,2019/12/03 00:00:00+00,30,,,
12591,2019,CA,USF,SHF,28.17239761,202515.975258875,2928.02094106252,5716113010602,COMMERCIAL THIN,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,28.5,,,
12592,2019,CA,USF,SHF,9.749259,70074.346521725,1329.90121619752,5716108010602,COMMERCIAL THIN,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,7.6,,,
12593,2019,CA,USF,SHF,65.1891098,468571.97453213,4490.4205037449,5716110010602,COMMERCIAL THIN,14,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,66,,,
12594,2019,CA,USF,SNF,10.31574726,65697.930875035,2042.99509077672,5994262010602,EASTFORK RESTORATION PROJECT ,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,10.4,,,
12595,2019,CA,USF,SNF,4.02033663,25557.5618329,654.511551564739,6001038010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,4,,,
12596,2019,CA,USF,SNF,66.44080353,422711.867146435,6320.94662266284,5998765010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,66,,,
12597,2019,CA,USF,SNF,0.40202951,2556.321185625,227.496302449667,6001025010602,EASTFORK PLAN ID 663. U. 64A,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,0.4,,,
12598,2019,CA,USF,SNF,29.84666252,189900.462284145,2475.93232794219,5998780010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,29.5,,,
12599,2019,CA,USF,SNF,4.1094203,26166.192501535,1021.53896382671,5994520010602,EASTFORK RESTORATION PROJECT,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,4.1,,,
12600,2019,CA,USF,SNF,10.00174618,63686.732191865,1516.22335277995,5994464010602,EASTFORK ,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,10.1,,,
12601,2019,CA,USF,SNF,10.5563612,67149.95926039,1261.35765801292,5999070010602,,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,11,,,
12602,2019,CA,USF,SNF,13.13766289,83529.206334285,2518.06427572356,6001032010602,"EASTFORK PLAN ID 663, U. 65",14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,13.1,,,
12603,2019,CA,USF,SNF,117.15361023,744854.082532045,4811.9580557161,6001034010602,,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,117,,,
12604,2019,CA,USF,SNF,8.07805252,51435.883318565,1598.0321654687,5994511010602,EASTFORK RESTORATION PROJECT ,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,8.2,,,
12605,2019,CA,USF,SNF,10.67198944,67954.697310655,1777.47097363247,5994469010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,11,,,
12606,2019,CA,USF,SNF,8.00876141,50927.37908553,1147.39883924815,6000963010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,8,,,
12607,2019,CA,USF,SNF,59.79629135,380245.36936991,5751.27102407103,6000965010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,60,,,
12608,2019,CA,USF,SNF,3.93994093,25089.24106984,816.348659386432,5994498010602,EASTFORK RESTORATION PROJECT,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,3.9,,,
12609,2019,CA,USF,SNF,14.65208626,93300.193047705,1578.54070433327,5994485010602,EASTFORK RESTORATION PROJECT ,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,15,,,
12610,2019,CA,USF,SNF,10.43226147,66321.83351102,1089.41003255386,6001033010602,EASTFORK PLAN ID663. U. 25,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,11,,,
12611,2019,CA,USF,SNF,6.05231762,38498.438923465,1086.18581047795,5998989010602,,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,6,,,
12612,2019,CA,USF,SNF,5.06151247,32197.89691382,1132.02214714723,5998795010602,EASTFORK,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,5.1,,,
12613,2019,CA,USF,SNF,39.24496078,249624.54876121,2328.40642560106,6002986010602,EASTFORK UNIT 110,14,2019/11/26 00:00:00+00,2019/11/26 00:00:00+00,39.2,,,
